sample_id,case_id,source_run,source_file,model_family,artifact_file_slug,file_path,a_summary_path,b_summary_path,a_parse_ok,b_parse_ok,parse_ok,a_parse_error,b_parse_error,a_total_changes,b_total_changes,a_likely_intent,b_likely_intent,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_unknown,b_type_unknown,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_likely intent,b_type_likely intent,a_type_analysis,b_type_analysis,a_type_import,b_type_import,a_type_commentary,b_type_commentary,a_type_summary,b_type_summary,a_type_replacement,b_type_replacement,a_type_additional,b_type_additional,a_type_refactor,b_type_refactor,a_type_renaming,b_type_renaming,a_type_class rename,b_type_class rename,a_type_deprecation,b_type_deprecation,a_type_metaclass introduction,b_type_metaclass introduction,a_type_json object,b_type_json object,a_type_reordering,b_type_reordering,a_type_boolean,b_type_boolean,a_type_reformatting,b_type_reformatting,a_type_reorganization,b_type_reorganization,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,summary_preference_label
157961687120,157961687120-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,py_torch_tensorrt_dynamo_conversion__conversion.py,py/torch_tensorrt/dynamo/conversion/_conversion.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\157961687120-1\bypass\py_torch_tensorrt_dynamo_conversion__conversion.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\157961687120-1\bypass\py_torch_tensorrt_dynamo_conversion__conversion.py\b_summary.txt,True,True,True,,,2,8,"Use updated unset_fake_temporarily API to disable fake tensor mode during input handling, reflecting codebase API changes and preserving behavior of wrapping module execution.","Introduce kwarg_inputs support for dynamo.compile and enable a fast-refit acceleration path: allow modules to be called with kwargs, propagate kwarg_inputs through dtype inference, and perform an optional refit test that can cache a weight_name_map to improve runtime flexibility and performance; risks include API changes and potential runtime errors if kwarg handling or refit logic is misused.",0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,pytorch/TensorRT,hard,huge,openai/gpt-5-nano,B,2.0,8.0,-6.0,favored_simplicity
157961687120,157961687120-2,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,py_torch_tensorrt_dynamo_utils.py,py/torch_tensorrt/dynamo/utils.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\157961687120-2\bypass\py_torch_tensorrt_dynamo_utils.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\157961687120-2\bypass\py_torch_tensorrt_dynamo_utils.py\b_summary.txt,True,True,True,,,2,7,"Enhance input preparation flexibility by supporting dict/nested inputs and enable device inference for models, improving robustness and usability of Torch-TensorRT Dynamo workflows.","Enhance Dynamo utilities to support kwarg-based calls and complex input structures by enabling dict/nested inputs, adding kwarg handling in check_output, and introducing a helper to flatten arguments for exported programs.",1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,pytorch/TensorRT,hard,huge,openai/gpt-5-nano,B,2.0,7.0,-5.0,favored_simplicity
160767656621,160767656621-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,hls4ml_backends_vivado_vivado_backend.py,hls4ml/backends/vivado/vivado_backend.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\160767656621-1\bypass\hls4ml_backends_vivado_vivado_backend.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\160767656621-1\bypass\hls4ml_backends_vivado_vivado_backend.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 26 column 2 (char 1750),,4,2,"Introduce optional descriptions for layer attributes to improve documentation and tooling support, while preserving existing behavior.","Enable pointwise conv1d support in Vivado backend by adding a new flow stage, and clean up an unused commented line in layer attribute setup.",0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,fastmachinelearning/hls4ml,easy,medium,openai/gpt-5-nano,A,2.0,4.0,-2.0,favored_simplicity
164866621823,164866621823-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,open_instruct_ground_truth_utils.py,open_instruct/ground_truth_utils.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\164866621823-1\bypass\open_instruct_ground_truth_utils.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\164866621823-1\bypass\open_instruct_ground_truth_utils.py\b_summary.txt,True,True,True,,,7,3,"Expand the ground-truth verifier suite with additional verifiers (StringMatcher, F1) and adjust max-length handling to provide finer-grained reward signals and preserve original predictions on normalization failure for robustness.",Introduce a new TuluThinker verifier and supporting f1_score utility to generalize reward computation with token-overlap-based evaluation.,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,allenai/open-instruct,easy,medium,openai/gpt-5-nano,B,7.0,3.0,4.0,favored_complexity
165342132729,165342132729-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,megatron_model_rwkv_v6_rwkv.py,megatron/model/rwkv/v6/rwkv.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\165342132729-1\bypass\megatron_model_rwkv_v6_rwkv.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\165342132729-1\bypass\megatron_model_rwkv_v6_rwkv.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 80 column 2 (char 4545),,13,2,"Introduce model-parallel RWKV components using Megatron mpu: enable Column/Row parallel linear layers, propagate init_method, and rename/channel-mix to a parallel implementation. Adds debugging and import scaffolding. Risks include compatibility with existing CUDA kernels, runtime Megatron context requirements, and potential shape/initialization mismatches across ranks.","Introduce configurable ffn_dim (neox_args.ffn_dim) for RWKV Mamba-style projections by adding intermediate_size/expansion_factor support, update key/value projections to use ffn_dim, and add guards to prevent conflicting settings while enforcing alignment.",1,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,eleutherai/gpt-neox,hard,large,openai/gpt-5-nano,A,2.0,13.0,-11.0,favored_simplicity
165342132729,165342132729-2,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,megatron_neox_arguments_arguments.py,megatron/neox_arguments/arguments.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\165342132729-2\bypass\megatron_neox_arguments_arguments.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\165342132729-2\bypass\megatron_neox_arguments_arguments.py\b_summary.txt,True,True,True,,nested_summary_json_prefix: Extra data: line 75 column 1 (char 5980),2,12,"Relax validation rules for RWKV and Mamba configurations to enable broader usage and experimentation, acknowledging potential risks from looser constraints.","Enhance observability and robustness: introduce Comet integration, colorized logging, and clearer error messages; expand data-path handling (pos_* variants) and validation messaging; adjust parallelism rules to better support RWKV/pp scenarios; remove outdated checkpoint save logic.",0,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,eleutherai/gpt-neox,hard,large,openai/gpt-5-nano,A,12.0,2.0,10.0,favored_complexity
172409570361,172409570361-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,lpm_kernel_L2_utils.py,lpm_kernel/L2/utils.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\172409570361-1\bypass\lpm_kernel_L2_utils.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\172409570361-1\bypass\lpm_kernel_L2_utils.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 26 column 2 (char 1840),,4,1,Introduce persistent progress tracking for model downloads by writing progress to train_progress.json to support monitoring and debugging.,Reduce log noise by increasing the progress logging interval during model file downloads while preserving progress reporting.,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,mindverse/Second-Me,easy,large,openai/gpt-5-nano,A,1.0,4.0,-3.0,favored_simplicity
173479270170,173479270170-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,pennylane_ops_qubit_parametric_ops_single_qubit.py,pennylane/ops/qubit/parametric_ops_single_qubit.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\173479270170-1\bypass\pennylane_ops_qubit_parametric_ops_single_qubit.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\173479270170-1\bypass\pennylane_ops_qubit_parametric_ops_single_qubit.py\b_summary.txt,True,True,True,nested_summary_json_prefix: Extra data: line 45 column 1 (char 3212),,7,7,"Introduce resource-estimation scaffolding for single-qubit parametric operations by switching to ResourcesOperation and adding resources() methods to RX, RY, and RZ to enable estimation of gate counts and sizes using a symbolic epsilon.",,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,pennylaneai/pennylane,hard,large,openai/gpt-5-nano,A,7.0,7.0,0.0,tie_ambiguous
173479270170,173479270170-2,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,pennylane_templates_subroutines_trotter.py,pennylane/templates/subroutines/trotter.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\173479270170-2\bypass\pennylane_templates_subroutines_trotter.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\173479270170-2\bypass\pennylane_templates_subroutines_trotter.py\b_summary.txt,True,True,True,,,10,1,"Introduce scaffolding for Trotter-based trotterization of qfuncs, including resource estimation hooks and a TrotterizedQfunc wrapper to enable gate-set aware execution and QFunc support.","Switch depth calculation to QuantumScript to align with a newer execution model and associated performance characteristics, ensuring depth reflects the QuantumScript path rather than the older QuantumTape path.",1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,pennylaneai/pennylane,hard,large,openai/gpt-5-nano,A,1.0,10.0,-9.0,favored_simplicity
173524980836,173524980836-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,src_open_r1_configs.py,src/open_r1/configs.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\173524980836-1\bypass\src_open_r1_configs.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\173524980836-1\bypass\src_open_r1_configs.py\b_summary.txt,True,True,True,,,2,7,Extend configuration with controls for WandB prompt-logging behavior and an option to limit the number of printed completions during training.,"Style cleanup: normalize dataclass field(...) definitions (chat_template, hub revision flags) across GRPOConfig, SFTConfig, and GRPOScriptArguments to single-line forms to reduce diff noise without changing behavior.",2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,huggingface/open-r1,easy,small,openai/gpt-5-nano,B,2.0,7.0,-5.0,favored_simplicity
181756214525,181756214525-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,tests_trainer_test_tp.py,tests/trainer/test_tp.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\181756214525-1\bypass\tests_trainer_test_tp.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\181756214525-1\bypass\tests_trainer_test_tp.py\b_summary.txt,True,True,True,,,2,5,To extend test_tp_train to validate behavior for both tensor_parallel_degree values (1 and 2): expect a UserWarning when TP is not used and proceed with TP-enabled path when degree=2.,Update tests to align with new tensor parallel (TP) handling (tp as dict config) by suppressing experimental TP warnings and adding error-path tests for optimizer usage with TP (multiple groups or subset params).,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,mosaicml/composer,medium,medium,openai/gpt-5-nano,A,5.0,2.0,3.0,favored_complexity
18212518336,18212518336-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,src_nanotron_config_models_config.py,src/nanotron/config/models_config.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\18212518336-1\bypass\src_nanotron_config_models_config.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\18212518336-1\bypass\src_nanotron_config_models_config.py\b_summary.txt,True,True,True,,,9,3,"Introduce a typed and validated mechanism for selecting attention implementations across models by introducing AttentionImplementation, a default, and runtime validations (including sliding window constraints) to improve compatibility with nanotron.nn.attention backends and catch invalid configurations early.","Introduce Z-loss regularization configuration options (z_loss_enabled, z_loss_coefficient) into model configs and adjust related fields (e.g., attention_bias) to enable optional Z-loss, with a focus on applying the change to Qwen2Config.",0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,huggingface/nanotron,medium,medium,openai/gpt-5-nano,A,3.0,9.0,-6.0,favored_simplicity
192421305001,192421305001-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,torchchat_export.py,torchchat/export.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192421305001-1\bypass\torchchat_export.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192421305001-1\bypass\torchchat_export.py\b_summary.txt,True,True,True,,,8,5,"Introduce and stabilize ExecuTorch/ET export flow by adding ConvertToLinearPass, standardizing dtype handling, and making default max_seq_length decisions explicit to reduce export-time errors.","Enhance the ET/ExecuTorch export path by adding ConvertToLinearPass, tightening dtype handling (disabling custom SDPA for bf16 on CPU), and refining default max_seq_length behavior for DSO vs ExecuTorch exports.",1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pytorch/torchchat,easy,medium,openai/gpt-5-nano,A,5.0,8.0,-3.0,favored_simplicity
192668479653,192668479653-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,zoo_box2d_bipedalwalker_envs_bipedalwalker_env.py,zoo/box2d/bipedalwalker/envs/bipedalwalker_env.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192668479653-1\bypass\zoo_box2d_bipedalwalker_envs_bipedalwalker_env.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192668479653-1\bypass\zoo_box2d_bipedalwalker_envs_bipedalwalker_env.py\b_summary.txt,True,True,True,,,1,1,"Standardize reward ndarray creation in BipedalWalkerEnv.step by feeding rew directly to to_ndarray, avoiding unnecessary list wrapping to reduce shape mismatches and improve compatibility with BaseEnvTimestep.",Align reward conversion with to_ndarray semantics and remove unnecessary list wrapping in BipedalWalkerEnv.step to simplify and potentially fix reward shape handling.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,opendilab/lightzero,hard,medium,openai/gpt-5-nano,A,1.0,1.0,0.0,tie_ambiguous
192668479653,192668479653-2,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,zoo_box2d_lunarlander_envs_lunarlander_env.py,zoo/box2d/lunarlander/envs/lunarlander_env.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192668479653-2\bypass\zoo_box2d_lunarlander_envs_lunarlander_env.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192668479653-2\bypass\zoo_box2d_lunarlander_envs_lunarlander_env.py\b_summary.txt,True,True,True,,,1,1,"Fix reward shape/dtype handling in LunarLanderEnv.step by removing the list-wrapping when converting rew to a tensor, reducing potential shape mismatches in BaseEnvTimestep.","Adjust LunarLanderEnv reward handling to support direct ndarray input for rewards, likely to fix shape issues with gym step results; reduces overhead of wrapping in a list.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,opendilab/lightzero,hard,medium,openai/gpt-5-nano,A,1.0,1.0,0.0,tie_ambiguous
192668479653,192668479653-3,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,zoo_dmc2gym_envs_dmc2gym_lightzero_env.py,zoo/dmc2gym/envs/dmc2gym_lightzero_env.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192668479653-3\bypass\zoo_dmc2gym_envs_dmc2gym_lightzero_env.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192668479653-3\bypass\zoo_dmc2gym_envs_dmc2gym_lightzero_env.py\b_summary.txt,True,True,True,,,11,1,"Enable and configure per-episode GIF saving for DMC2Gym (save_replay_gif, replay_path_gif), extend env with new tasks and collector/evaluator config helpers, and adapt imports and data handling to support rendering and GIF creation.","Remove the list-wrapping of the scalar reward to adjust the reward's ndarray shape, improving compatibility with downstream components or tests that expect a different reward shape.",2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,opendilab/lightzero,hard,medium,openai/gpt-5-nano,A,1.0,11.0,-10.0,favored_simplicity
192974181015,192974181015-1,2025-11-09-gpt5nano-failure-cases,2025-11-09-gpt5nano-failure-classifications,gpt5nano,sdk_python_feast_feature_view.py,sdk/python/feast/feature_view.py,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192974181015-1\bypass\sdk_python_feast_feature_view.py\a_summary.txt,data\labeling_results\2025-11-09-gpt5nano-failure-cases\192974181015-1\bypass\sdk_python_feast_feature_view.py\b_summary.txt,True,True,True,,,9,1,,"Modify FeatureView.__eq__ to consider materialization_intervals, so two FeatureViews with different materialization histories are not treated as equal.",3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,feast-dev/feast,easy,large,openai/gpt-5-nano,A,1.0,9.0,-8.0,favored_simplicity
