id,repo,file_name,exact_match,similarity,bleu3,rouge_l,eval_method,bypass_method,model_name,tokens_system_prompt,tokens_original,tokens_diff_a,tokens_diff_b,tokens_output,tokens_total,tokens_in,tokens_out,cost_in,cost_out,total_cost,processing_time_s,difficulty,project_size,tokens_per_sec,quality_per_dollar
488714720694,Lightning-AI/litgpt,litgpt/lora.py,False,0.2435999771936826,0.0195354058201231,0.3620309050772627,force_mix,MIX,local:Qwen/Qwen3-8B,2878,43180,1744,16464,8529,72795,64266,8529,0.0,0.0,0.0,548.304,hard,medium,,
607976624665,crewAIInc/crewAI,tests/crew_test.py,False,0.0306074281074753,1.8058957836437442e-17,0.0256410256410256,force_mix,MIX,local:Qwen/Qwen3-8B,1896,95937,2320,2092,3449,105694,102245,3449,0.0,0.0,0.0,120.142,easy,large,,
325508748777,iterative/datachain,tests/unit/lib/test_datachain.py,False,0.1446893936577568,0.0014678527796604,0.233996092403172,force_mix,MIX,local:Qwen/Qwen3-8B,1896,37899,536,10062,3651,54044,50393,3651,0.0,0.0,0.0,117.808,easy,medium,,
365880002531,opentensor/bittensor,tests/e2e_tests/test_commit_weights.py,False,0.9368665891344076,0.9280389737555982,0.9712280701754386,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6650,3340,2072,5826,20766,14940,5826,0.0,0.0,0.0,858.833,hard,medium,,
365880002531,opentensor/bittensor,tests/e2e_tests/test_dendrite.py,False,0.9304471256210078,0.9875330203966928,0.9420702754036088,force_mix,MIX,local:Qwen/Qwen3-8B,2878,5240,2116,2376,4644,17254,12610,4644,0.0,0.0,0.0,858.833,hard,medium,,
365880002531,opentensor/bittensor,tests/e2e_tests/test_liquid_alpha.py,False,0.9753977607542722,0.9757800349961328,0.9845802398629354,force_mix,MIX,local:Qwen/Qwen3-8B,2878,8085,2756,1484,6193,21396,15203,6193,0.0,0.0,0.0,858.833,hard,medium,,
365880002531,opentensor/bittensor,tests/e2e_tests/test_metagraph.py,False,0.9877872408806042,0.9942597369023836,0.9946140035906642,force_mix,MIX,local:Qwen/Qwen3-8B,2878,7975,5724,1744,6968,25289,18321,6968,0.0,0.0,0.0,858.833,hard,medium,,
365880002531,opentensor/bittensor,tests/e2e_tests/test_subtensor_functions.py,False,0.9831029185867896,0.9758520878001476,0.9910179640718564,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6490,2372,1264,5178,18182,13004,5178,0.0,0.0,0.0,858.833,hard,medium,,
883129389234,google/oss-fuzz-gen,experiment/oss_fuzz_checkout.py,False,0.4548536557803141,0.3335613618788482,0.6464026770775236,force_mix,MIX,local:Qwen/Qwen3-8B,2878,21045,1032,1564,7152,33671,26519,7152,0.0,0.0,0.0,222.652,easy,medium,,
105038906426,airweave-ai/airweave,backend/airweave/api/v1/endpoints/source_connections.py,False,0.7334266352386565,0.7198777840625356,0.850344827586207,force_mix,MIX,local:Qwen/Qwen3-8B,1896,7695,776,1298,2868,14533,11665,2868,0.0,0.0,0.0,90.623,easy,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/base.py,False,0.8921593940958774,0.8910934156587875,0.9473267326732672,force_mix,MIX,local:Qwen/Qwen3-8B,2878,8455,16256,2744,7830,38163,30333,7830,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/c4.py,False,0.9630434782608696,0.9678593681997054,0.976958525345622,force_mix,MIX,local:Qwen/Qwen3-8B,2878,800,1292,868,1654,7492,5838,1654,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/cnn_dailymail.py,False,0.4593001841620626,0.4645192786884508,0.5983263598326359,force_mix,MIX,local:Qwen/Qwen3-8B,2878,2775,3124,1140,2893,12810,9917,2893,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/custom.py,False,0.1344811540251279,0.1267946050129407,0.2495726495726495,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4135,3896,908,4030,15847,11817,4030,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/evolcodealpaca.py,False,0.5033178500331785,0.5002280149776172,0.6319702602230483,force_mix,MIX,local:Qwen/Qwen3-8B,2878,3165,3560,1152,3475,14230,10755,3475,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/gsm8k.py,False,0.6024378809188935,0.6105947442840924,0.7506426735218509,force_mix,MIX,local:Qwen/Qwen3-8B,2878,2105,2740,1008,2635,11366,8731,2635,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/open_platypus.py,False,0.7702001482579689,0.7816087479953618,0.8336252189141856,force_mix,MIX,local:Qwen/Qwen3-8B,2878,3730,4012,1120,3052,14792,11740,3052,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/ptb.py,False,0.9284984678243106,0.955814588096724,0.963963963963964,force_mix,MIX,local:Qwen/Qwen3-8B,2878,815,1256,832,1665,7446,5781,1665,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/ultrachat_200k.py,False,0.7849095254353021,0.8081777898700808,0.840531561461794,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4000,4072,1804,3577,16331,12754,3577,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/data/wikitext.py,False,0.8908908908908909,0.9983305478136912,0.9375,force_mix,MIX,local:Qwen/Qwen3-8B,2878,695,1312,792,1778,7455,5677,1778,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/runner.py,False,0.9018594104308392,0.9230673817824274,0.9554294975688816,force_mix,MIX,local:Qwen/Qwen3-8B,2878,11290,4152,2792,7607,28719,21112,7607,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,src/llmcompressor/transformers/finetune/text_generation.py,False,0.6207448938726472,0.5635044429636239,0.7725918570009931,force_mix,MIX,local:Qwen/Qwen3-8B,2878,15410,5352,4328,7688,35656,27968,7688,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,tests/llmcompressor/transformers/compression/test_quantization.py,True,0.9998326359832636,1.0,1.0,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6340,540,412,4544,14714,10170,4544,0.0,0.0,0.0,1632.979,hard,medium,,
760531777836,vllm-project/llm-compressor,tests/llmcompressor/transformers/obcq/test_obcq_completion.py,True,0.999770694794772,1.0,1.0,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4810,572,404,3680,12344,8664,3680,0.0,0.0,0.0,1632.979,hard,medium,,
771840893862,pytorch/TensorRT,py/torch_tensorrt/dynamo/_compiler.py,False,0.2540054262458946,0.0631042889618247,0.4242641780330222,force_mix,MIX,local:Qwen/Qwen3-8B,2878,37250,1964,12364,7865,62321,54456,7865,0.0,0.0,0.0,669.849,hard,huge,,
771840893862,pytorch/TensorRT,py/torch_tensorrt/dynamo/_defaults.py,True,0.9992695398100804,1.0,1.0,force_mix,MIX,local:Qwen/Qwen3-8B,2878,1635,460,1072,2557,8602,6045,2557,0.0,0.0,0.0,669.849,hard,huge,,
771840893862,pytorch/TensorRT,py/torch_tensorrt/dynamo/_settings.py,False,0.9983536836328716,0.9974518218768392,0.9984447900466564,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6595,1304,3132,6660,20569,13909,6660,0.0,0.0,0.0,669.849,hard,huge,,
771840893862,pytorch/TensorRT,py/torch_tensorrt/dynamo/conversion/_conversion.py,False,0.9392384553065084,0.987596876797874,0.9629629629629628,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6695,1204,5000,6099,21876,15777,6099,0.0,0.0,0.0,669.849,hard,huge,,
930100752068,dlt-hub/dlt,dlt/helpers/ibis.py,False,0.9572919659101792,0.9423171552568802,0.974496644295302,force_mix,MIX,local:Qwen/Qwen3-8B,2387,8404,1590,1608,5228,19217,13989,5228,0.0,0.0,0.0,163.432,easy,large,,
226178045523,OpenDevin/OpenDevin,openhands/server/session/agent_session.py,False,0.7254613063916369,0.7071592066540684,0.812001519179643,force_mix,MIX,local:Qwen/Qwen3-8B,2387,10056,1983,4710,5796,24932,19136,5796,0.0,0.0,0.0,181.545,easy,medium,,
99449744727,microsoft/deepspeed,tests/unit/common.py,False,0.3026236125126135,0.1046203249509378,0.4644945697577276,force_mix,MIX,local:Qwen/Qwen3-8B,2878,22180,18692,676,7748,52174,44426,7748,0.0,0.0,0.0,242.085,easy,large,,
888794025671,OpenDevin/OpenDevin,openhands/cli/commands.py,False,0.3349883577592111,0.1073665675559247,0.4742177170559718,force_mix,MIX,local:Qwen/Qwen3-8B,2878,10230,2924,18500,9621,44153,34532,9621,0.0,0.0,0.0,519.287,hard,medium,,
888794025671,OpenDevin/OpenDevin,openhands/cli/tui.py,False,0.3319627392475074,0.1213999084430517,0.4830822425290195,force_mix,MIX,local:Qwen/Qwen3-8B,2878,26555,364,6812,7607,44216,36609,7607,0.0,0.0,0.0,519.287,hard,medium,,
451145360627,roboflow/multimodal-maestro,maestro/trainer/models/florence_2/core.py,False,0.5245594520227153,0.4746138390409493,0.7359277275886033,force_mix,MIX,local:Qwen/Qwen3-8B,2878,17350,11680,1740,8420,42068,33648,8420,0.0,0.0,0.0,261.438,medium,small,,
406813367119,scverse/scanpy,src/scanpy/plotting/_baseplot_class.py,False,0.1738567730802416,0.0199303099326181,0.2748041775456918,force_mix,MIX,local:Qwen/Qwen3-8B,2878,46265,15736,868,7830,73577,65747,7830,0.0,0.0,0.0,988.33,hard,medium,,
406813367119,scverse/scanpy,src/scanpy/plotting/_dotplot.py,False,0.2000498394063573,0.0192682941707496,0.2183145321831453,force_mix,MIX,local:Qwen/Qwen3-8B,2878,44380,15384,2960,9318,74920,65602,9318,0.0,0.0,0.0,988.33,hard,medium,,
406813367119,scverse/scanpy,src/scanpy/plotting/_matrixplot.py,False,0.660089969221056,0.5904258356675166,0.7956093868281605,force_mix,MIX,local:Qwen/Qwen3-8B,2878,17245,7388,1052,7891,36454,28563,7891,0.0,0.0,0.0,988.33,hard,medium,,
406813367119,scverse/scanpy,src/scanpy/plotting/_stacked_violin.py,False,0.2590872586333321,0.0727658837553517,0.3820369574559518,force_mix,MIX,local:Qwen/Qwen3-8B,2878,36580,10052,2568,7616,59694,52078,7616,0.0,0.0,0.0,988.33,hard,medium,,
873469532425,pypsa/pypsa,pypsa/networks.py,False,0.1324145921307377,0.0017899901331711,0.2546685340802987,force_mix,MIX,local:Qwen/Qwen3-8B,2387,52828,2334,4002,5974,67525,61551,5974,0.0,0.0,0.0,190.169,easy,medium,,
119788043391,AgentOps-AI/AgentStack,agentstack/main.py,False,0.8441614974425944,0.9569094955000338,0.882032667876588,force_mix,MIX,local:Qwen/Qwen3-8B,1896,5574,578,1354,3097,12499,9402,3097,0.0,0.0,0.0,97.527,easy,medium,,
421914048507,fastmachinelearning/hls4ml,hls4ml/backends/vivado/passes/convolution_templates.py,False,0.2914436668038973,0.1015602709531037,0.4735915492957747,force_mix,MIX,local:Qwen/Qwen3-8B,2878,32405,3804,7916,9782,56785,47003,9782,0.0,0.0,0.0,305.121,medium,medium,,
229330283794,pydantic/pydantic-ai,pydantic_ai_slim/pydantic_ai/agent.py,False,0.0865519141900199,5.663790698224972e-05,0.157852777039596,force_mix,MIX,local:Qwen/Qwen3-8B,2878,98640,3472,10892,7730,123612,115882,7730,0.0,0.0,0.0,478.392,hard,large,,
229330283794,pydantic/pydantic-ai,tests/models/test_openai.py,False,0.128905875203889,0.0023386078423158,0.2648967551622419,force_mix,MIX,local:Qwen/Qwen3-8B,2878,62390,3608,9376,7588,85840,78252,7588,0.0,0.0,0.0,478.392,hard,large,,
857012001082,mckinsey/vizro,vizro-core/examples/scratch_dev/app.py,False,0.2698731501057082,0.2375907129434374,0.2352048558421851,force_mix,MIX,local:Qwen/Qwen3-8B,2387,7748,10128,7911,6976,35150,28174,6976,0.0,0.0,0.0,216.908,easy,medium,,
909966931892,pytorch/TensorRT,py/torch_tensorrt/dynamo/_compiler.py,False,0.205972996771353,0.0343361829989799,0.3314375987361769,force_mix,MIX,local:Qwen/Qwen3-8B,2387,32076,7233,5934,6474,54104,47630,6474,0.0,0.0,0.0,387.31,hard,huge,,
909966931892,pytorch/TensorRT,py/torch_tensorrt/dynamo/_defaults.py,False,0.9833555259653796,0.9868073262235192,0.9926650366748166,force_mix,MIX,local:Qwen/Qwen3-8B,2387,1652,498,231,1919,6687,4768,1919,0.0,0.0,0.0,387.31,hard,huge,,
909966931892,pytorch/TensorRT,py/torch_tensorrt/dynamo/_settings.py,False,0.9295346859433848,0.9761360259013986,0.9686924493554327,force_mix,MIX,local:Qwen/Qwen3-8B,2387,6828,2505,1119,5258,18097,12839,5258,0.0,0.0,0.0,387.31,hard,huge,,
490686575693,pykeen/pykeen,src/pykeen/cli.py,False,0.3637753801716081,0.1708720701275883,0.5604657316750463,force_mix,MIX,local:Qwen/Qwen3-8B,2878,27625,9340,11064,11136,62043,50907,11136,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/datasets/base.py,False,0.1854361645770792,0.020272864155516,0.3173409535268462,force_mix,MIX,local:Qwen/Qwen3-8B,2878,41965,12060,21040,9508,87451,77943,9508,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/datasets/ckg.py,False,0.9853643016226536,0.990852928730204,0.991869918699187,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4090,584,620,4242,12414,8172,4242,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/datasets/ea/base.py,False,0.927115987460815,0.9376228232426608,0.9634002361275088,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4220,1488,2268,4863,15717,10854,4863,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/datasets/ea/combination.py,False,0.4956914001503673,0.3936863356307986,0.702059202059202,force_mix,MIX,local:Qwen/Qwen3-8B,2878,19955,3052,7500,10091,43476,33385,10091,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/datasets/inductive/base.py,False,0.6107768595041323,0.513398855033913,0.7547440028643035,force_mix,MIX,local:Qwen/Qwen3-8B,2878,17200,5400,3400,8877,37755,28878,8877,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/datasets/mocks.py,False,0.8579568579568579,0.8544039250840916,0.9266409266409266,force_mix,MIX,local:Qwen/Qwen3-8B,2878,2605,1524,1892,3565,12464,8899,3565,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/evaluation/evaluation_loop.py,False,0.5200964145827056,0.4478051812794795,0.7124749833222148,force_mix,MIX,local:Qwen/Qwen3-8B,2878,18175,3876,13568,9028,47525,38497,9028,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/hpo/hpo.py,False,0.2053230198869488,0.0207534724594667,0.3330164765525982,force_mix,MIX,local:Qwen/Qwen3-8B,2878,47420,17540,17564,11109,96511,85402,11109,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/inverse.py,False,0.8900856117094725,0.8992687649732237,0.9473684210526316,force_mix,MIX,local:Qwen/Qwen3-8B,2878,3075,1964,3148,4920,15985,11065,4920,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/losses.py,False,0.1222093314937915,0.0129881824733098,0.2454965357967667,force_mix,MIX,local:Qwen/Qwen3-8B,2878,74415,11388,19452,10201,118334,108133,10201,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/metrics/classification.py,False,0.3073402892183782,0.100668162965467,0.4996565147698649,force_mix,MIX,local:Qwen/Qwen3-8B,2878,33850,552,15168,9408,61856,52448,9408,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/metrics/ranking.py,False,0.1453386798888537,0.0009191255318859,0.241522491349481,force_mix,MIX,local:Qwen/Qwen3-8B,2878,77355,18816,19048,10183,128280,118097,10183,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/metrics/utils.py,False,0.985177151120752,0.985246927031012,0.9919928825622776,force_mix,MIX,local:Qwen/Qwen3-8B,2878,10500,3012,6556,9421,32367,22946,9421,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/base.py,False,0.3526700261728973,0.1632923383177325,0.5247026532479414,force_mix,MIX,local:Qwen/Qwen3-8B,2878,23175,11132,8056,10082,55323,45241,10082,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/baseline/models.py,False,0.906632924880128,0.9125766463311996,0.9471766848816028,force_mix,MIX,local:Qwen/Qwen3-8B,2878,7785,764,4216,7152,22795,15643,7152,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/baseline/utils.py,False,0.9950365726227796,1.0,1.0,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4645,1584,4220,4884,18211,13327,4884,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/cli/builders.py,False,0.9756440940447698,0.9853816445774928,0.9864314789687924,force_mix,MIX,local:Qwen/Qwen3-8B,2878,7110,2540,4220,7009,23757,16748,7009,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/inductive/inductive_nodepiece_gnn.py,False,0.973312124425592,0.9785732961897904,0.9878234398782344,force_mix,MIX,local:Qwen/Qwen3-8B,2878,5720,1952,2676,5687,18913,13226,5687,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/mocks.py,False,0.9864592336502448,1.0,1.0,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4525,2032,3492,5006,17933,12927,5006,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/nbase.py,False,0.3361775343235366,0.136748691006263,0.522174209688424,force_mix,MIX,local:Qwen/Qwen3-8B,2878,28255,6600,9744,9767,57244,47477,9767,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/resolve.py,False,0.9710314367368148,0.9735407950328844,0.9849537037037036,force_mix,MIX,local:Qwen/Qwen3-8B,2878,8160,2020,3240,7213,23511,16298,7213,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/compgcn.py,False,0.9933796756041046,0.994649200538102,0.996551724137931,force_mix,MIX,local:Qwen/Qwen3-8B,2878,3160,816,1476,4031,12361,8330,4031,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/conv_e.py,False,0.982597623089983,0.955692462264627,0.9922178988326849,force_mix,MIX,local:Qwen/Qwen3-8B,2878,9375,2892,6732,5796,27673,21877,5796,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/ermlp.py,False,0.9367959949937422,0.9338281254278372,0.956259426847662,force_mix,MIX,local:Qwen/Qwen3-8B,2878,2935,640,3884,4156,14493,10337,4156,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/kg2e.py,False,0.997120596205962,0.997499302655264,0.9992289899768696,force_mix,MIX,local:Qwen/Qwen3-8B,2878,7270,1248,5964,6349,23709,17360,6349,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/proj_e.py,False,0.9706552706552708,0.971494024709348,0.98236092265943,force_mix,MIX,local:Qwen/Qwen3-8B,2878,4200,660,4240,4746,16724,11978,4746,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/quate.py,False,0.8415752562488761,0.8025975831667492,0.8815004262574595,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6420,1024,3632,6266,20220,13954,6266,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/rgcn.py,False,0.9970886223360894,0.9982645575221124,0.9989395546129376,force_mix,MIX,local:Qwen/Qwen3-8B,2878,9835,2072,2828,8249,25862,17613,8249,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/models/unimodal/simple.py,False,0.9910251296370164,0.991088036218387,0.9960238568588468,force_mix,MIX,local:Qwen/Qwen3-8B,2878,6360,712,4480,5506,19936,14430,5506,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/nn/init.py,False,0.4703068951773614,0.3836095295582848,0.6691776522284998,force_mix,MIX,local:Qwen/Qwen3-8B,2878,19405,2316,5960,9227,39786,30559,9227,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/nn/message_passing.py,False,0.2981919789612097,0.0783655112082674,0.4552712384851586,force_mix,MIX,local:Qwen/Qwen3-8B,2878,34460,4840,15644,9229,67051,57822,9229,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/nn/modules.py,False,0.0396615654284365,7.83484056477793e-12,0.0485166710422683,force_mix,MIX,local:Qwen/Qwen3-8B,2878,114470,2720,167088,6532,293688,287156,6532,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/nn/node_piece/anchor_search.py,False,0.4178764306594659,0.264853930238711,0.5956756756756757,force_mix,MIX,local:Qwen/Qwen3-8B,2878,23670,4020,16468,8445,55481,47036,8445,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/nn/node_piece/representation.py,False,0.6055650630664893,0.5577399982303892,0.7563822027716994,force_mix,MIX,local:Qwen/Qwen3-8B,2878,15560,2660,11856,9103,42057,32954,9103,0.0,0.0,0.0,12575.45,hard,medium,,
490686575693,pykeen/pykeen,src/pykeen/nn/node_piece/utils.py,False,0.9868810833685993,0.9919328472070472,0.9940298507462688,force_mix,MIX,local:Qwen/Qwen3-8B,2878,2710,908,2512,3551,12559,9008,3551,0.0,0.0,0.0,12575.45,hard,medium,,
